account_id,status,cos,rim_age,loan,s_plus_c,fico_b,ck_returns,max_days_neg,num_times_neg,ntriggers,avg_bal6,avg_bal3
VFzC9N35D4a2,Active,0,33,0,1,0,NA,0,0,1,1134,1745
bsRkBR9ufLbU,Active,0,33,1,0,811,NA,0,0,0,778,1031
mt3SVb708Kee,Restricted,0,33,0,1,664,NA,51,36,6,-78,-139
KU80DomEElrD,Active,0,21,0,0,0,NA,0,0,0,98607,100609
RbwEQi6nYr2w,Active,0,21,0,0,0,NA,0,0,0,98607,100609
NuhnegrIShwG,Active,0,21,0,1,0,NA,0,0,0,1722,1035
DHELRHJY9aJw,Active,0,21,1,1,730,NA,0,0,0,38,38
4xWaOb2tOi0g,Active,0,21,1,1,730,NA,0,0,0,38,38
Yrq1VHkzL6D4,Active,0,21,0,1,769,NA,0,0,0,1505,1501
xqXoavqWv6Ba,Active,0,21,0,1,769,NA,0,0,0,1505,1501
T4ZWZTaJLy55,Active,0,21,0,1,797,NA,0,0,0,1601,1718
Tz12mrzEZfGJ,Active,0,21,0,1,797,NA,0,0,0,1601,1718
4mHk7rI9Zb6d,Active,0,21,1,0,696,NA,0,0,0,283,386
ZEOwIUJfaPu5,Active,0,21,0,0,813,NA,0,0,0,157385,159287
dwkuEYlfuKir,Active,0,21,0,0,813,NA,0,0,0,157385,159287
dESB8gVrUgZy,Active,0,21,1,0,731,NA,0,0,0,5,5
OqNlcx5ZG9EO,Active,0,21,0,1,761,NA,0,0,0,1838,1416
oIDDZk4g6MYO,Active,0,21,0,1,761,NA,0,0,0,1838,1416
QUzDCbfuBShU,Dormant,0,21,0,1,726,NA,0,0,0,40,40
NDLBlakBsWy3,Dormant,0,21,0,1,726,NA,0,0,0,40,40
pv2R2uijyrno,Active,0,21,0,0,688,NA,0,0,0,136533,165158
n3bic2LjML32,Active,0,21,0,1,654,NA,1,1,0,1389,2497
619drTb1JtPx,Active,0,21,0,1,654,NA,0,0,0,1389,2497
REbPQyUC2w3k,Active,0,21,0,1,490,NA,15,26,6,2006,1745
aSTGUYTP919N,Active,0,21,0,1,490,NA,0,0,6,2006,1745
QnNQulOVllQp,Active,0,21,1,0,736,NA,0,0,0,5,5
hVcmOom32xeb,Dormant,0,21,0,1,635,NA,0,0,0,10,10
vtP4c8gNXk6s,Dormant,0,21,0,1,635,NA,0,0,0,10,10
da6a0WfIPfoz,Closed,0,21,0,1,520,NA,0,0,1,NA,NA
mHegY05e8dPt,Active,0,21,0,1,818,NA,0,0,0,3898,3898
IfdtgybbH5iE,Active,0,21,0,1,818,NA,0,0,0,3898,3898
nd2XGiIHIpil,Active,0,21,0,1,662,NA,21,4,7,65,82
64zm5Ww8vGfP,Active,0,21,0,1,662,NA,0,0,7,65,82
3omVMXmSlXHO,Active,0,21,1,1,0,NA,31,6,0,358,316
usdFun3gVZnr,Active,0,21,1,1,0,NA,0,0,0,358,316
3jpkWdmUWJTx,Active,0,21,0,1,616,NA,0,0,0,984,1142
GIwxBhZU3RGD,Active,0,21,0,1,616,NA,0,0,0,984,1142
v7Uni4P7bSB7,Dormant,0,21,0,1,795,NA,0,0,0,40,40
YEwLHUvRGhiO,Dormant,0,21,0,1,795,NA,0,0,0,40,40
44eK6FjkLHuo,Active,0,20,0,0,792,NA,0,0,0,112791,216984
wJ1qbKSJaW1A,Active,0,20,0,0,792,NA,0,0,0,112791,216984
oI8mHtHF6cge,Active,0,20,0,0,792,NA,0,0,0,112791,216984
ALgGB8vQBoU9,Active,0,20,0,1,681,NA,0,0,0,5711,5886
0dcLyxwlinDx,Active,0,20,0,1,680,NA,0,0,0,2681,2681
pBeVvnL41x08,Active,0,20,0,1,680,NA,0,0,0,2681,2681
wmiwPg2Hm5IC,Active,0,20,0,1,647,NA,0,0,0,8,8
jdc1b0L6SGo3,Active,0,20,0,1,647,NA,0,0,0,8,8
K6xcWSH5E6y2,Closed,0,20,0,0,602,4,12,7,5,409,804
AcreWg8MGHY0,Closed,0,20,0,0,602,NA,0,0,5,409,804
1NZ4l7z9jzNR,Closed,0,20,0,0,602,NA,0,0,5,409,804
A5SSU3gESsXG,Active,0,20,1,0,712,NA,0,0,0,775,1098
oPoNjvyITOZJ,Active,0,20,0,1,821,NA,0,0,0,11616,17055
8sRJevFnZTuM,Restricted,0,33,0,1,664,NA,0,0,6,-78,-139
InzibgQVP5OV,Active,0,33,0,1,790,NA,0,0,0,26449,25452
i5bcul8Lif6F,Active,0,33,0,1,790,NA,0,0,0,26449,25452
fjirbLIxwdDm,Active,0,33,0,1,756,NA,0,0,0,5107,5620
tgVgMZkg37pQ,Active,0,33,0,1,756,NA,0,0,0,5107,5620
YacvBtlBhDPc,Active,0,33,0,0,0,NA,0,0,0,133634,133315
EN1Cqty2Ntil,Active,0,33,0,0,0,NA,0,0,0,133634,133315
hNNAt0MUpO5A,Active,0,33,0,0,0,NA,0,0,0,133634,133315
8JAySfMB2djU,Active,0,33,0,0,0,NA,0,0,0,133634,133315
dRaJHQAFCztC,Closed,0,33,0,0,786,NA,0,0,0,6344,NA
DkpphTCKkySK,Closed,0,33,0,0,786,NA,0,0,0,6344,NA
VbgaKtWo6Tfy,Closed,0,33,0,0,786,NA,0,0,0,6344,NA
7ID0O1Okn3yo,Active,0,33,0,1,679,NA,4,2,0,124135,119853
MMVswOi2y5gq,Active,0,33,0,1,679,NA,0,0,0,124135,119853
YpCsiydoNKGt,Closed,0,33,0,1,770,NA,0,0,0,NA,NA
lI35SkPjNHoi,Closed,0,33,0,1,770,NA,0,0,0,NA,NA
2gXwlSLwEOgc,Active,0,33,0,0,515,NA,14,33,4,19747,30752
ZIAoBD6Eb0Bl,Active,0,33,0,0,515,NA,0,0,4,19747,30752
fkPBrDtHTVWA,Active,0,33,0,0,515,NA,0,0,4,19747,30752
YgbaXKiSpk3H,Active,0,33,0,1,724,NA,0,0,0,141,141
2yxRa8vnesQx,Active,0,33,0,1,724,NA,0,0,0,141,141
YW31spndOZXH,Closed,0,33,0,1,790,NA,0,0,0,1094,5
GEvhWuK95PPl,Active,0,33,0,1,790,NA,0,0,0,1094,5
S4AoHHnarwbv,Closed,0,33,0,0,790,NA,0,0,0,NA,NA
ocnRpu75wkM2,Active,0,33,0,1,787,NA,10,50,0,132,83
TJifewrz55Ln,Active,0,33,0,1,787,NA,0,0,0,132,83
SbTcPveDqMGE,Active,0,33,0,1,496,1,5,14,0,3811,3722
JViIJWd3Ijvx,Active,0,33,0,1,496,NA,0,0,0,3811,3722
UelsFcZlv2jk,Active,0,33,1,0,734,NA,0,0,1,219,231
6m3mF2C5iTN6,Active,0,33,0,1,763,NA,0,0,0,9390,8685
YeKdH5ZhncQW,Active,0,33,0,1,763,NA,0,0,0,9390,8685
zAnQqJuLPPm4,Active,0,33,0,0,606,NA,0,0,0,83139,82509
8d2sNNK4xBpD,Active,0,33,0,0,606,NA,0,0,0,83139,82509
5INflXWDZBhN,Active,0,33,0,0,606,NA,0,0,0,83139,82509
BsodTMC7skFD,Closed,0,33,0,1,529,NA,0,0,2,NA,NA
n0tu6Ee4D9AZ,Active,0,33,0,1,0,NA,47,62,5,1708,1442
q8g87n9VkOtY,Active,0,33,0,1,0,NA,0,0,5,1708,1442
G5IxDJnvR30c,Active,0,33,0,1,0,NA,17,20,0,231,244
ZrBRGDJH4kwU,Active,0,33,0,1,0,NA,0,0,0,231,244
uSOVkM8L2NQU,Active,0,33,0,1,806,NA,1,1,0,30,30
2jLOzVK9O3IE,Active,0,33,0,1,806,NA,0,0,0,30,30
ggNmV5QJe9Rd,Closed,0,33,0,1,575,NA,0,0,2,NA,NA
tjdDkgkG3tgB,Active,0,33,1,1,790,NA,0,0,0,30,30
snNxtkovtc0g,Active,0,33,1,1,790,NA,0,0,0,30,30
DLOpdUXqmA5v,Active,0,33,0,1,727,NA,0,0,5,55,56
QuQxyNBg5M8J,Active,0,33,0,1,727,NA,0,0,5,55,56
3zxoADFnvPTF,Active,0,33,0,1,509,NA,15,14,0,611,756
iULaRGj8o6RX,Active,0,33,0,1,509,NA,0,0,0,611,756
jgsIYueCU8aV,Active,0,33,1,0,723,NA,0,0,0,5,5
miRaztOU1v0F,Active,0,20,0,1,821,NA,0,0,0,11616,17055
uq1uITOLSWta,Closed,0,20,0,1,722,NA,0,0,0,NA,NA
uSnfhLVk4a9H,Active,0,20,0,1,0,NA,0,0,0,22625,21917
2m7YNq4j9zDS,Active,0,20,0,1,0,NA,0,0,0,22625,21917
wW7l2mO7D94z,Active,0,20,0,0,0,NA,0,0,0,614,614
wBLTY1sMvmNV,Active,0,20,0,0,710,NA,0,0,0,458,811
Z7S1I2dEQhXs,Active,0,20,0,1,657,NA,1,1,0,8,8
P0tmEXbji9v7,Active,0,20,0,1,657,NA,0,0,0,8,8
cB4xfSaIdjOd,Closed,0,20,0,1,533,NA,0,0,0,19,32
fwaOFP5UBg8w,Active,0,20,0,1,533,NA,0,0,0,19,32
PNjkQfjTULeN,Active,0,20,0,0,707,NA,0,0,0,5,5
3URlG79NNWxE,Active,0,20,0,1,0,NA,0,0,0,97,104
1GGGJNqdbt1j,Active,0,20,0,1,0,NA,0,0,0,97,104
tkC7gsxslaiY,Active,0,20,0,0,648,NA,0,0,1,40840,50114
SpcnEndtI3YA,Active,0,20,0,0,648,NA,0,0,1,40840,50114
Hd1lsTVdnE8x,Active,0,20,0,1,760,NA,0,0,0,38593,43164
IrLfxaDF9fFO,Active,0,20,0,1,760,NA,0,0,0,38593,43164
UHdxoDHoZfae,Active,0,20,0,1,821,NA,0,0,0,31437,32693
Rwxp0T6t1Aq9,Active,0,20,0,1,738,NA,0,0,0,26632,30349
kTsedOQGulOU,Active,0,20,0,1,738,NA,0,0,0,26632,30349
AYB6z9Nk3WQC,Active,0,20,1,0,636,NA,0,0,0,31573,29048
wGR6RmA7HkSI,Active,0,20,1,0,636,NA,0,0,0,31573,29048
WymMh4KHwso4,Active,0,20,0,1,0,NA,0,0,0,62899,64147
kEUjlyaVnXZA,Active,0,20,0,1,0,NA,0,0,0,62899,64147
VoKFKeikrtO2,Active,0,20,0,1,815,NA,0,0,0,4912,6757
oUm9ZTKxGTQj,Active,0,20,0,1,815,NA,0,0,0,4912,6757
yjuxuvH9grlx,Active,0,20,0,0,839,NA,0,0,0,392109,388429
fFPp2MMKnAzT,Closed,0,20,0,1,596,NA,10,13,0,13,NA
QTFroelN6nOv,Closed,0,20,0,1,596,NA,0,0,0,13,NA
hGzjpQ2a50Rh,Closed,0,20,0,1,758,NA,0,0,0,10919,12526
AoPdFGEl96VC,Closed,0,20,0,1,758,NA,0,0,0,10919,12526
FQO48WFPVPdg,Dormant,0,20,0,1,787,NA,0,0,0,8922,8922
AommbXu0hup9,Dormant,0,20,0,1,787,NA,0,0,0,8922,8922
LjtfsQBnmWyd,Active,0,20,0,0,752,NA,0,0,0,12514,16253
h9VrjxyBmS7F,Active,0,20,0,0,752,NA,0,0,0,12514,16253
O6rjyy9bVTuf,Active,0,20,0,0,752,NA,0,0,0,12514,16253
Q2QdGWJPNHKB,Active,0,20,0,0,752,1,0,0,0,12514,16253
3VixUPMQpwlS,Active,0,20,0,0,752,NA,0,0,0,12514,16253
TfTtBtmzMwy0,Active,0,20,1,1,718,NA,0,0,0,746,751
EBo7Fetd5C7O,Active,0,20,1,1,718,NA,0,0,0,746,751
5T2bqZDuCIjg,Active,0,20,0,1,769,NA,0,0,0,10000,10000
HJYcFqhw8rXJ,Active,0,20,0,1,769,NA,0,0,0,10000,10000
FwO9JWAyRnwI,Active,0,20,1,0,646,NA,0,0,0,5,5
I5rSa4JrSstB,Active,0,20,0,1,602,NA,2,1,0,1635,1003
kbUcysY8vcQI,Active,0,20,0,1,602,NA,0,0,0,1635,1003
j4eAg5dLrXdn,Active,0,20,0,1,800,NA,3,3,0,1259,937
aYUBnJtYTMoJ,Active,0,20,0,1,800,NA,0,0,0,1259,937
kGJBxsfeWf6L,Active,0,20,1,1,702,NA,0,0,0,869,944
88EG1rLvbivK,Active,0,20,1,1,702,NA,0,0,0,869,944
Bz4PunWhoN7e,Active,0,33,0,1,0,NA,28,1,0,13156,13152
KWxZRaEuRTu8,Active,0,33,0,1,0,NA,0,0,0,13156,13152
SzY4T1h0yNki,Active,0,33,0,1,685,NA,0,0,0,492,482
9Qb1Ge2KqgTY,Active,0,33,0,1,685,NA,0,0,0,492,482
GpJ9Y4XNUxWd,Active,0,33,0,0,702,NA,0,0,0,6,6
9YGlKgvmVxNl,Active,0,33,0,1,0,NA,0,0,0,31185,31448
zPVDY5yjjMRL,Active,0,33,0,1,0,NA,0,0,0,31185,31448
YjurOAc1zWJG,Active,0,33,0,1,708,NA,0,0,8,9,5
aE5mGR3skXAz,Active,0,33,0,1,708,NA,0,0,8,9,5
Lk705rgoOj3X,Active,0,33,0,0,518,NA,0,0,7,5,5
prZBJaoswgaH,Active,0,33,0,1,0,NA,0,0,0,21813,23064
UN458WBCixRx,Active,0,33,0,1,0,NA,0,0,0,21813,23064
AJbHAQEJ5gR2,Active,0,32,0,0,755,NA,2,6,0,5795,7233
nI0sbxFDPsbA,Active,0,32,0,0,755,NA,6,3,0,5795,7233
Oif8iySyjOcu,Active,0,32,0,0,755,NA,0,0,0,5795,7233
PLndWitky7cA,Active,0,32,0,0,755,NA,0,0,0,5795,7233
09SD0awCSJou,Active,0,32,0,0,755,NA,0,0,0,5795,7233
Pde200elyxbk,Active,0,32,0,0,755,NA,0,0,0,5795,7233
45UDPz9DYaLX,Active,0,32,0,1,730,NA,5,1,0,614,585
j4fHAfiCAkIk,Active,0,32,0,1,730,NA,0,0,0,614,585
CrHWKehFpEhI,Active,0,32,0,1,497,NA,11,6,16,490,576
7rxe9yhYsfin,Active,0,32,0,1,497,NA,0,0,16,490,576
sz0MfWhnCx8q,Active,0,32,1,0,686,1,0,0,6,11,14
oEkBIwarirv7,Active,0,32,0,0,837,NA,0,0,0,106074,106296
m2e8SBwmXCPR,Active,0,32,0,0,837,NA,0,0,0,106074,106296
rrP7v8PuU5F5,Closed,0,32,0,1,618,NA,0,0,0,5,5
RyszCSyM7gm6,Dormant,0,32,0,1,618,NA,0,0,0,5,5
18cdPpSUXxAG,Active,0,32,0,1,770,NA,0,0,0,21196,23712
w6X2Q9geaBos,Active,0,32,0,1,770,NA,0,0,0,21196,23712
eZMZ36jl0tHf,Active,0,32,0,0,833,NA,0,0,0,40698,46700
Q30Znwj0YzJj,Active,0,32,0,0,833,NA,0,0,0,40698,46700
aZCp2jtfYDCJ,Active,0,32,0,0,833,NA,0,0,0,40698,46700
6dBI19Jh4PV3,Active,0,32,0,0,580,NA,2,1,5,4633,6119
IeQv9NlNIIvL,Active,0,32,0,0,580,NA,0,0,5,4633,6119
FlcgvKT7CFMC,Active,0,32,0,0,580,NA,0,0,5,4633,6119
Ui8mFyBy6BEM,Closed,0,32,0,0,724,NA,12,15,3,2912,4337
R8wxZTspXoPM,Active,0,32,0,0,724,NA,9,12,3,2912,4337
5RqiTUAO8m7u,Active,0,32,0,0,724,NA,0,0,3,2912,4337
oxA4omhrxzFe,Closed,0,32,0,0,724,NA,0,0,3,2912,4337
S1facKK4NA9c,Active,0,32,0,1,840,NA,0,0,0,68217,75359
IP44VWsE132p,Active,0,32,0,1,840,NA,0,0,0,68217,75359
S9pTJZsxR5zf,Active,0,32,0,1,669,NA,0,0,0,2057,2200
Jz4d1VMMnRLH,Active,0,32,0,1,669,NA,0,0,0,2057,2200
LYFxFcb1hxNp,Closed,0,32,0,1,698,NA,0,0,0,NA,NA
cNX0Cw066IAF,Closed,0,32,0,1,698,NA,0,0,0,NA,NA
xgfAQDMEz11g,Active,0,32,0,1,767,NA,0,0,0,8510,9955
RySh5V5uTgeK,Active,0,32,0,1,767,NA,0,0,0,8510,9955
Qg8owAvbgrTR,Closed,0,32,0,1,773,NA,0,0,0,NA,NA
BTnLdgorJ67K,Closed,0,32,0,1,773,NA,0,0,0,NA,NA
r1YDDBdqM5pH,Active,0,20,0,1,839,NA,0,0,0,2048,2194
gQjcyVIz2FLh,Active,0,20,0,1,839,NA,0,0,0,2048,2194
ElDwbOjygdf6,Active,0,20,0,1,813,NA,0,0,0,5,5
G1vhnErr2coz,Active,0,20,0,0,777,NA,0,0,0,14,14
htJYpnPiRtdC,Active,0,20,0,1,0,NA,0,0,0,21,21
n9vBhvb9LC0g,Active,0,20,0,1,0,NA,0,0,0,21,21
cl6QXz03ae3H,Active,0,20,0,0,0,NA,0,0,0,324,583
iG3RXLkw4soD,Active,0,20,0,1,0,1,1,1,0,5155,6941
4aWdyyQv6hTi,Active,0,20,0,1,0,NA,0,0,0,5155,6941
qoKY8ntmFUnv,Active,0,20,1,0,797,NA,0,0,0,22,22
5C17b20d8sRe,Active,0,20,0,1,627,NA,0,0,0,7130,7613
FF3z6QTbD6kZ,Active,0,20,0,1,627,NA,0,0,0,7130,7613
jAXMow1D2SPh,Active,0,20,1,0,0,NA,0,0,0,22,22
kceyTYBFLkYX,Unfunded,0,20,0,1,0,NA,0,0,1,5,5
rGnWo8JAaQL0,Dormant,0,20,0,1,0,NA,0,0,1,5,5
U80uCrTD09XW,Closed,0,20,0,1,614,NA,1,1,0,NA,NA
AvCAgQbppx5D,Closed,0,20,0,1,614,NA,0,0,0,NA,NA
vHtqJyGZ6TkJ,Active,0,20,0,1,659,NA,2,4,8,1064,1388
H0kvGAheVGEM,Active,0,20,0,1,659,NA,0,0,8,1064,1388
xl82Ix6pewBt,Active,0,20,1,0,705,NA,0,0,0,5,5
ORg7EMeqvxUR,Active,0,20,0,0,807,NA,0,0,0,5,5
kg99u9TXJOiY,Active,0,20,1,1,747,NA,0,0,0,3892,4651
uBABfutIF9aP,Active,0,20,1,1,747,NA,0,0,0,3892,4651
lCvVyjAjIy8P,Active,0,20,0,1,804,NA,0,0,0,46398,64499
e81att4cwfiK,Active,0,20,0,1,804,NA,0,0,0,46398,64499
TvE3wGbYpUug,Active,0,20,0,0,791,NA,8,1,0,4580,15
JNtQiaNbiZXq,Active,0,20,0,0,791,NA,0,0,0,4580,15
tpvcoywMjx55,Active,0,20,0,0,791,NA,0,0,0,4580,15
Uyb3yOSHXQnK,Unfunded,0,20,0,0,780,NA,0,0,0,NA,NA
v8wQpX9PK0vE,Active,0,20,0,1,820,NA,0,0,0,92650,91489
W3toWmkgcy3y,Active,0,20,0,1,820,NA,0,0,0,92650,91489
2KPThAxQH2R8,Active,0,20,0,0,821,NA,0,0,0,159826,140303
ZEPAPGHcQFKf,Closed,0,20,0,0,821,NA,0,0,0,159826,140303
hjW6rm6j0bXi,Active,0,20,0,1,813,NA,0,0,0,6,6
1K3fUJjbfa34,Active,0,20,0,1,813,NA,0,0,0,6,6
IZWwcohUzNWh,Active,0,20,0,1,617,NA,0,0,0,605,622
tun0WEtGoLhP,Active,0,20,0,1,617,NA,0,0,0,605,622
OOdypXpBp3Ht,Active,0,20,0,1,0,NA,0,0,0,1777,972
LsytDmqqsdOr,Active,0,20,0,1,0,NA,0,0,0,1777,972
XUFNXGAKSrsC,Active,0,20,0,0,0,NA,68,15,5,1297,1498
DSnS9YsZSU9O,Active,0,20,0,0,0,NA,0,0,5,1297,1498
rAffSbOrnKU3,Active,0,20,0,0,0,NA,0,0,5,1297,1498
83sJv6NY0mPM,Active,0,20,0,1,702,NA,2,2,0,3032,4265
jZ2RAcnLY9Ak,Active,0,20,0,1,702,NA,0,0,0,3032,4265
fQdmgq81av60,Active,0,20,0,1,0,NA,0,0,0,1575,1574
PbPIAyV8TF46,Active,0,20,0,1,0,NA,0,0,0,1575,1574
Tf9E1gdRLZau,Active,0,20,0,1,607,NA,1,1,2,4403,6353
ygqZYBoaiu4f,Active,0,20,0,1,607,NA,0,0,2,4403,6353
2TgkOraJnMDx,Dormant,0,20,0,1,732,NA,0,0,0,90,90
CAO4PItVVhYW,Active,0,32,0,1,0,NA,0,0,0,7640,6545
qdRlsFHPhymc,Active,0,32,1,1,0,NA,0,0,0,2555,2839
M67ayIi3SSBe,Active,0,32,1,1,0,NA,0,0,0,2555,2839
R7edP9vMvVln,Active,0,32,0,1,791,NA,0,0,0,9631,8630
M9v7SFR1gdB1,Active,0,32,0,1,791,NA,0,0,0,9631,8630
bzoNh9JrZqvq,Active,0,32,0,1,817,NA,0,0,0,10944,13993
SbWPmFMFROuR,Active,0,32,0,1,817,NA,0,0,0,10944,13993
uPJWLZBOnpMX,Active,0,32,0,1,687,NA,12,1,0,218,379
tWWF2UCv4B3p,Active,0,32,0,1,687,NA,0,0,0,218,379
HrEJWtZzT3N7,Active,0,32,0,0,819,NA,0,0,0,79918,78959
42euOq3r0aLL,Active,0,32,0,0,819,NA,0,0,0,79918,78959
DZD1Iz79GYOR,Active,0,32,0,0,819,NA,0,0,0,79918,78959
yFDnBZETSpO2,Closed,0,32,1,1,0,NA,0,0,0,5,5
k5wH7YbPw0eE,Active,0,32,1,1,0,NA,0,0,0,5,5
Z76pGzucOM5s,Active,0,32,0,1,581,NA,13,9,4,4604,1097
GqXHBVrQAKf4,Active,0,32,0,1,581,NA,0,0,4,4604,1097
UV3hsPbJikub,Restricted,0,32,0,1,759,NA,110,1,0,49,53
wYaLpRADr6iX,Restricted,0,32,0,1,759,NA,0,0,0,49,53
BrK2ouuYiwci,Active,0,32,0,1,611,NA,2,1,0,1054,1625
WETrImlITWnQ,Active,0,32,0,1,611,NA,0,0,0,1054,1625
rUNCY6IYlbVd,Active,0,32,0,1,829,NA,0,0,0,24372,24335
BL4SoAoSnCby,Active,0,32,0,1,829,NA,0,0,0,24372,24335
ucnXY0HQCkxs,Active,0,32,1,0,748,NA,0,0,0,5,5
Kp3dob6yCMat,Active,0,32,0,1,0,NA,0,0,0,207,207
6mEAlyXVv1rK,Active,0,32,0,1,0,NA,0,0,0,207,207
rGEFMbXLHVx1,Active,0,32,0,1,0,NA,1,2,0,340,193
blNcVaqTKXKC,Active,0,32,0,1,0,NA,0,0,0,340,193
gFQjUcceJHSI,Active,0,32,0,1,778,NA,0,0,0,3311,5140
hOuKdp2Vodei,Active,0,32,0,1,778,NA,0,0,0,3311,5140
CjNfb7w95Kpc,Active,0,32,0,1,728,NA,0,0,0,300,300
MHsMiaH5vXjQ,Active,0,32,0,1,728,NA,0,0,0,300,300
ghnNOucbolqE,Active,0,32,1,1,730,NA,0,0,0,94,116
8PxtYJaaK1Jx,Active,0,32,1,1,730,NA,0,0,0,94,116
QkxnzqMfwMZp,Active,0,32,1,0,749,NA,0,0,0,5,5
uj040famS6gk,Unfunded,0,32,0,0,478,NA,0,0,5,18,18
rN8WsaEweJsW,Active,0,32,0,0,478,NA,0,0,5,18,18
UXcHG4eMW5P0,Active,0,32,0,0,478,NA,0,0,5,18,18
JVruj0SOU2uB,Active,0,32,0,1,0,NA,0,0,0,8909,9211
ydxTivJLqdSM,Active,0,32,0,1,0,NA,0,0,0,8909,9211
BGNtT0mxnKpe,Active,0,32,0,1,784,NA,0,0,0,5,5
rhJiLS7joMTA,Active,0,32,0,1,784,NA,0,0,0,5,5
JHmmNu4csllG,Active,0,32,0,1,648,NA,33,5,2,3770,7533
UG8BhPScUoxk,Active,0,32,0,1,648,NA,0,0,2,3770,7533
E24AowT8usuh,Closed,0,32,0,1,744,NA,0,0,0,5,5
n4jcpZ5udA7N,Active,0,32,0,1,744,NA,0,0,0,5,5
8EdIlZ06Yaaq,Active,0,32,0,1,799,NA,0,0,0,9429,10982
Il21s5yCHCQB,Active,0,32,0,1,799,NA,0,0,0,9429,10982
6birNLxAlMXp,Active,0,32,0,1,816,NA,0,0,0,55569,46443
OpSNyNj5ti4P,Active,0,32,0,1,816,NA,0,0,0,55569,46443
bwTFlgzlcIqx,Dormant,0,20,0,1,732,NA,0,0,0,90,90
fDX4XDop5RWX,Active,0,20,0,1,734,NA,0,0,0,30,30
tPOcBb5EjZux,Active,0,20,0,1,734,NA,0,0,0,30,30
5sngheMrJMmV,Active,0,20,1,0,733,NA,0,0,0,10,10
JPR8QhVQozMm,Active,0,20,0,0,0,NA,0,0,0,1170,1572
1TWIvgbKnstA,Active,0,20,0,0,0,NA,0,0,0,1170,1572
QdDAKp2BK8UV,Active,0,20,0,0,0,NA,0,0,0,1170,1572
mNQU7atfcmXW,Active,0,20,0,0,664,NA,31,3,0,4149,4897
tRtbTMxFCk4h,Active,0,20,0,0,664,NA,0,0,0,4149,4897
t5hHBsnZEXAv,Active,0,20,0,0,664,NA,0,0,0,4149,4897
zZsOOJYQu1mL,Closed,0,20,0,0,664,NA,0,0,0,4149,4897
2e9zYitOtMOU,Active,0,20,0,0,742,NA,0,0,0,52111,52292
NNjXT9pr6mGr,Active,0,20,0,0,742,NA,0,0,0,52111,52292
OANlS3lpHKrs,Active,0,20,1,1,788,NA,0,0,0,560,917
FWWmuwLe3gP3,Active,0,20,1,1,788,NA,0,0,0,560,917
OFx9QvTbSRe5,Active,0,20,0,1,673,NA,0,0,0,49,41
vODLFZrfQFBM,Active,0,20,0,1,673,NA,0,0,0,49,41
PMyx1R18pKdu,Active,0,20,0,0,758,NA,0,0,0,208269,208949
qsOHZvjEiWWQ,Active,0,20,0,0,758,NA,0,0,0,208269,208949
wdcuZaUyvH7a,Dormant,0,20,0,0,837,NA,0,0,0,24121,21457
68erWlBBGuwd,Active,0,19,0,1,773,NA,4,3,0,5929,8094
sZwFv39lYC4S,Active,0,19,0,1,773,NA,0,0,0,5929,8094
t7T9FJNa7tJc,Closed,0,19,0,1,808,NA,0,0,0,52011,41763
KJH8OnxP9ntt,Dormant,0,19,0,1,682,NA,0,0,0,100,100
5OGayw9Zjq6S,Dormant,0,19,0,1,682,NA,0,0,0,100,100
Uy7OZFbNpWuQ,Active,0,19,1,0,809,NA,0,0,0,5,5
jlDJNKdOybRS,Active,0,19,0,0,842,NA,0,0,0,52063,52244
KpKd6FEGzY0s,Closed,0,19,0,0,0,NA,0,0,0,88812,90793
bB2xtJUNEq8a,Active,0,19,0,1,0,NA,0,0,0,227868,182968
XEIgddOwESNO,Active,0,19,1,0,778,NA,0,0,0,5,5
8Tx4RNe9e42S,Active,0,19,1,0,743,NA,0,0,0,5,5
as6vZyZ7R4vk,Active,0,19,1,0,834,NA,0,0,0,206,273
FuYm2x7pvbhO,Dormant,0,19,0,1,0,NA,0,0,0,30,30
bovJZH6se2gy,Dormant,0,19,0,1,0,NA,0,0,0,30,30
JepYavGyfW2C,Active,0,19,0,1,0,NA,0,0,0,920,1014
A0Fb8qd1qbTo,Active,0,19,0,1,0,NA,0,0,0,920,1014
x80AwnlSi9e9,Active,0,19,0,0,815,NA,0,0,0,3564,3637
Yk9O2Tw9myHw,Active,0,19,0,0,815,NA,0,0,0,3564,3637
SaErxZDernoQ,Active,0,19,0,0,815,NA,0,0,0,3564,3637
YtrIsO1LuW7E,Active,0,19,0,0,489,NA,0,0,11,13510,10110
h0lTqr1hR5nB,Active,0,19,0,0,489,NA,0,0,11,13510,10110
GYbn4JZ2oqgI,Active,0,19,0,0,489,NA,0,0,11,13510,10110
s9neWI5I7xvv,Dormant,0,19,0,1,784,NA,0,0,0,135,135
W6LjIF9eqKIZ,Dormant,0,19,0,1,784,NA,0,0,0,135,135
ba418qo5RGva,Dormant,0,19,0,1,798,NA,0,0,0,10415,10451
WqPIkFXlmFm4,Active,0,19,0,1,794,NA,0,0,0,7088,6736
MYvXpIrFgz89,Active,0,19,0,1,794,NA,0,0,0,7088,6736
Fe9jqAK7aEW3,Active,0,19,1,1,686,NA,0,0,0,247,85
RMZ1QO4sLtKr,Active,0,19,1,1,686,NA,0,0,0,247,85
L4K3BcGLI38r,Active,0,32,1,0,729,NA,0,0,0,2216,4158
cOL9H9e2EoCq,Active,0,32,0,0,595,NA,0,0,3,410,410
w3nIbeybnAvP,Active,0,32,0,1,544,NA,2,4,1,986,1729
